unit,product,indic_nrg,geo,year,month,value1,indicator
MIO_M3,4100,10_128101,AT,2017,06 ,,
MIO_M3,4100,10_128101,BE,2017,06 ,,
MIO_M3,4100,10_128101,BG,2017,06 ,,
MIO_M3,4100,10_128101,CY,2017,06 ,,
MIO_M3,4100,10_128101,CZ,2017,06 ,,
MIO_M3,4100,10_128101,DE,2017,06 ,,
MIO_M3,4100,10_128101,DK,2017,06 ,,
MIO_M3,4100,10_128101,EA,2017,06 ,,
MIO_M3,4100,10_128101,EE,2017,06 ,,
MIO_M3,4100,10_128101,EL,2017,06 ,,
MIO_M3,4100,10_128101,ES,2017,06 ,,
MIO_M3,4100,10_128101,EU27,2017,06 ,,
MIO_M3,4100,10_128101,EU28,2017,06 ,,
MIO_M3,4100,10_128101,FI,2017,06 ,,
MIO_M3,4100,10_128101,FR,2017,06 ,,
MIO_M3,4100,10_128101,HR,2017,06 ,,
MIO_M3,4100,10_128101,HU,2017,06 ,,
MIO_M3,4100,10_128101,IE,2017,06 ,,
MIO_M3,4100,10_128101,IT,2017,06 ,,
MIO_M3,4100,10_128101,LT,2017,06 ,,
MIO_M3,4100,10_128101,LU,2017,06 ,,
MIO_M3,4100,10_128101,LV,2017,06 ,,
MIO_M3,4100,10_128101,MK,2017,06 ,,
MIO_M3,4100,10_128101,MT,2017,06 ,,
MIO_M3,4100,10_128101,NL,2017,06 ,,
MIO_M3,4100,10_128101,NO,2017,06 ,,
MIO_M3,4100,10_128101,PL,2017,06 ,,
MIO_M3,4100,10_128101,PT,2017,06 ,,
MIO_M3,4100,10_128101,RO,2017,06 ,,
MIO_M3,4100,10_128101,RS,2017,06 ,,
MIO_M3,4100,10_128101,SE,2017,06 ,,
MIO_M3,4100,10_128101,SI,2017,06 ,,
MIO_M3,4100,10_128101,SK,2017,06 ,,
MIO_M3,4100,10_128101,TR,2017,06 ,,
MIO_M3,4100,10_128101,UK,2017,06 ,,
MIO_M3,4100,10_128201,AT,2017,06 ,,
MIO_M3,4100,10_128201,BE,2017,06 ,,
MIO_M3,4100,10_128201,BG,2017,06 ,,
MIO_M3,4100,10_128201,CY,2017,06 ,,
MIO_M3,4100,10_128201,CZ,2017,06 ,,
MIO_M3,4100,10_128201,DE,2017,06 ,,
MIO_M3,4100,10_128201,DK,2017,06 ,,
MIO_M3,4100,10_128201,EA,2017,06 ,,
MIO_M3,4100,10_128201,EE,2017,06 ,,
MIO_M3,4100,10_128201,EL,2017,06 ,,
MIO_M3,4100,10_128201,ES,2017,06 ,,
MIO_M3,4100,10_128201,EU27,2017,06 ,,
MIO_M3,4100,10_128201,EU28,2017,06 ,,
MIO_M3,4100,10_128201,FI,2017,06 ,,
MIO_M3,4100,10_128201,FR,2017,06 ,,
MIO_M3,4100,10_128201,HR,2017,06 ,,
MIO_M3,4100,10_128201,HU,2017,06 ,,
MIO_M3,4100,10_128201,IE,2017,06 ,,
MIO_M3,4100,10_128201,IT,2017,06 ,,
MIO_M3,4100,10_128201,LT,2017,06 ,,
MIO_M3,4100,10_128201,LU,2017,06 ,,
MIO_M3,4100,10_128201,LV,2017,06 ,,
MIO_M3,4100,10_128201,MK,2017,06 ,,
MIO_M3,4100,10_128201,MT,2017,06 ,,
MIO_M3,4100,10_128201,NL,2017,06 ,,
MIO_M3,4100,10_128201,NO,2017,06 ,,
MIO_M3,4100,10_128201,PL,2017,06 ,,
MIO_M3,4100,10_128201,PT,2017,06 ,,
MIO_M3,4100,10_128201,RO,2017,06 ,,
MIO_M3,4100,10_128201,RS,2017,06 ,,
MIO_M3,4100,10_128201,SE,2017,06 ,,
MIO_M3,4100,10_128201,SI,2017,06 ,,
MIO_M3,4100,10_128201,SK,2017,06 ,,
MIO_M3,4100,10_128201,TR,2017,06 ,,
MIO_M3,4100,10_128201,UK,2017,06 ,,
MIO_M3,4100,B_100100,AT,2017,06 ,,
MIO_M3,4100,B_100100,BE,2017,06 ,,
MIO_M3,4100,B_100100,BG,2017,06 ,,
MIO_M3,4100,B_100100,CY,2017,06 ,,
MIO_M3,4100,B_100100,CZ,2017,06 ,,
MIO_M3,4100,B_100100,DE,2017,06 ,,
MIO_M3,4100,B_100100,DK,2017,06 ,,
MIO_M3,4100,B_100100,EA,2017,06 ,,
MIO_M3,4100,B_100100,EE,2017,06 ,,
MIO_M3,4100,B_100100,EL,2017,06 ,,
MIO_M3,4100,B_100100,ES,2017,06 ,,
MIO_M3,4100,B_100100,EU27,2017,06 ,,
MIO_M3,4100,B_100100,EU28,2017,06 ,,
MIO_M3,4100,B_100100,FI,2017,06 ,,
MIO_M3,4100,B_100100,FR,2017,06 ,,
MIO_M3,4100,B_100100,HR,2017,06 ,,
MIO_M3,4100,B_100100,HU,2017,06 ,,
MIO_M3,4100,B_100100,IE,2017,06 ,,
MIO_M3,4100,B_100100,IT,2017,06 ,,
MIO_M3,4100,B_100100,LT,2017,06 ,,
MIO_M3,4100,B_100100,LU,2017,06 ,,
MIO_M3,4100,B_100100,LV,2017,06 ,,
MIO_M3,4100,B_100100,MK,2017,06 ,,
MIO_M3,4100,B_100100,MT,2017,06 ,,
MIO_M3,4100,B_100100,NL,2017,06 ,,
MIO_M3,4100,B_100100,NO,2017,06 ,,
MIO_M3,4100,B_100100,PL,2017,06 ,,
MIO_M3,4100,B_100100,PT,2017,06 ,,
MIO_M3,4100,B_100100,RO,2017,06 ,,
MIO_M3,4100,B_100100,RS,2017,06 ,,
MIO_M3,4100,B_100100,SE,2017,06 ,,
MIO_M3,4100,B_100100,SI,2017,06 ,,
MIO_M3,4100,B_100100,SK,2017,06 ,,
MIO_M3,4100,B_100100,TR,2017,06 ,,
MIO_M3,4100,B_100100,UK,2017,06 ,,
MIO_M3,4100,B_100300,AT,2017,06 ,,
MIO_M3,4100,B_100300,BE,2017,06 ,,
MIO_M3,4100,B_100300,BG,2017,06 ,,
MIO_M3,4100,B_100300,CY,2017,06 ,,
MIO_M3,4100,B_100300,CZ,2017,06 ,,
MIO_M3,4100,B_100300,DE,2017,06 ,,
MIO_M3,4100,B_100300,DK,2017,06 ,,
MIO_M3,4100,B_100300,EA,2017,06 ,,
MIO_M3,4100,B_100300,EE,2017,06 ,,
MIO_M3,4100,B_100300,EL,2017,06 ,,
MIO_M3,4100,B_100300,ES,2017,06 ,,
MIO_M3,4100,B_100300,EU27,2017,06 ,,
MIO_M3,4100,B_100300,EU28,2017,06 ,,
MIO_M3,4100,B_100300,FI,2017,06 ,,
MIO_M3,4100,B_100300,FR,2017,06 ,,
MIO_M3,4100,B_100300,HR,2017,06 ,,
MIO_M3,4100,B_100300,HU,2017,06 ,,
MIO_M3,4100,B_100300,IE,2017,06 ,,
MIO_M3,4100,B_100300,IT,2017,06 ,,
MIO_M3,4100,B_100300,LT,2017,06 ,,
MIO_M3,4100,B_100300,LU,2017,06 ,,
MIO_M3,4100,B_100300,LV,2017,06 ,,
MIO_M3,4100,B_100300,MK,2017,06 ,,
MIO_M3,4100,B_100300,MT,2017,06 ,,
MIO_M3,4100,B_100300,NL,2017,06 ,,
MIO_M3,4100,B_100300,NO,2017,06 ,,
MIO_M3,4100,B_100300,PL,2017,06 ,,
MIO_M3,4100,B_100300,PT,2017,06 ,,
MIO_M3,4100,B_100300,RO,2017,06 ,,
MIO_M3,4100,B_100300,RS,2017,06 ,,
MIO_M3,4100,B_100300,SE,2017,06 ,,
MIO_M3,4100,B_100300,SI,2017,06 ,,
MIO_M3,4100,B_100300,SK,2017,06 ,,
MIO_M3,4100,B_100300,TR,2017,06 ,,
MIO_M3,4100,B_100300,UK,2017,06 ,,
MIO_M3,4100,B_100400,AT,2017,06 ,,
MIO_M3,4100,B_100400,BE,2017,06 ,,
MIO_M3,4100,B_100400,BG,2017,06 ,,
MIO_M3,4100,B_100400,CY,2017,06 ,,
MIO_M3,4100,B_100400,CZ,2017,06 ,,
MIO_M3,4100,B_100400,DE,2017,06 ,,
MIO_M3,4100,B_100400,DK,2017,06 ,,
MIO_M3,4100,B_100400,EA,2017,06 ,,
MIO_M3,4100,B_100400,EE,2017,06 ,,
MIO_M3,4100,B_100400,EL,2017,06 ,,
MIO_M3,4100,B_100400,ES,2017,06 ,,
MIO_M3,4100,B_100400,EU27,2017,06 ,,
MIO_M3,4100,B_100400,EU28,2017,06 ,,
MIO_M3,4100,B_100400,FI,2017,06 ,,
MIO_M3,4100,B_100400,FR,2017,06 ,,
MIO_M3,4100,B_100400,HR,2017,06 ,,
MIO_M3,4100,B_100400,HU,2017,06 ,,
MIO_M3,4100,B_100400,IE,2017,06 ,,
MIO_M3,4100,B_100400,IT,2017,06 ,,
MIO_M3,4100,B_100400,LT,2017,06 ,,
MIO_M3,4100,B_100400,LU,2017,06 ,,
MIO_M3,4100,B_100400,LV,2017,06 ,,
MIO_M3,4100,B_100400,MK,2017,06 ,,
MIO_M3,4100,B_100400,MT,2017,06 ,,
MIO_M3,4100,B_100400,NL,2017,06 ,,
MIO_M3,4100,B_100400,NO,2017,06 ,,
MIO_M3,4100,B_100400,PL,2017,06 ,,
MIO_M3,4100,B_100400,PT,2017,06 ,,
MIO_M3,4100,B_100400,RO,2017,06 ,,
MIO_M3,4100,B_100400,RS,2017,06 ,,
MIO_M3,4100,B_100400,SE,2017,06 ,,
MIO_M3,4100,B_100400,SI,2017,06 ,,
MIO_M3,4100,B_100400,SK,2017,06 ,,
MIO_M3,4100,B_100400,TR,2017,06 ,,
MIO_M3,4100,B_100400,UK,2017,06 ,,
MIO_M3,4100,B_100500,AT,2017,06 ,,
MIO_M3,4100,B_100500,BE,2017,06 ,,
MIO_M3,4100,B_100500,BG,2017,06 ,,
MIO_M3,4100,B_100500,CY,2017,06 ,,
MIO_M3,4100,B_100500,CZ,2017,06 ,,
MIO_M3,4100,B_100500,DE,2017,06 ,,
MIO_M3,4100,B_100500,DK,2017,06 ,,
MIO_M3,4100,B_100500,EA,2017,06 ,,
MIO_M3,4100,B_100500,EE,2017,06 ,,
MIO_M3,4100,B_100500,EL,2017,06 ,,
MIO_M3,4100,B_100500,ES,2017,06 ,,
MIO_M3,4100,B_100500,EU27,2017,06 ,,
MIO_M3,4100,B_100500,EU28,2017,06 ,,
MIO_M3,4100,B_100500,FI,2017,06 ,,
MIO_M3,4100,B_100500,FR,2017,06 ,,
MIO_M3,4100,B_100500,HR,2017,06 ,,
MIO_M3,4100,B_100500,HU,2017,06 ,,
MIO_M3,4100,B_100500,IE,2017,06 ,,
MIO_M3,4100,B_100500,IT,2017,06 ,,
MIO_M3,4100,B_100500,LT,2017,06 ,,
MIO_M3,4100,B_100500,LU,2017,06 ,,
MIO_M3,4100,B_100500,LV,2017,06 ,,
MIO_M3,4100,B_100500,MK,2017,06 ,,
MIO_M3,4100,B_100500,MT,2017,06 ,,
MIO_M3,4100,B_100500,NL,2017,06 ,,
MIO_M3,4100,B_100500,NO,2017,06 ,,
MIO_M3,4100,B_100500,PL,2017,06 ,,
MIO_M3,4100,B_100500,PT,2017,06 ,,
MIO_M3,4100,B_100500,RO,2017,06 ,,
MIO_M3,4100,B_100500,RS,2017,06 ,,
MIO_M3,4100,B_100500,SE,2017,06 ,,
MIO_M3,4100,B_100500,SI,2017,06 ,,
MIO_M3,4100,B_100500,SK,2017,06 ,,
MIO_M3,4100,B_100500,TR,2017,06 ,,
MIO_M3,4100,B_100500,UK,2017,06 ,,
MIO_M3,4100,B_100900,AT,2017,06 ,,
MIO_M3,4100,B_100900,BE,2017,06 ,,
MIO_M3,4100,B_100900,BG,2017,06 ,,
MIO_M3,4100,B_100900,CY,2017,06 ,,
MIO_M3,4100,B_100900,CZ,2017,06 ,,
MIO_M3,4100,B_100900,DE,2017,06 ,,
MIO_M3,4100,B_100900,DK,2017,06 ,,
MIO_M3,4100,B_100900,EA,2017,06 ,,
MIO_M3,4100,B_100900,EE,2017,06 ,,
MIO_M3,4100,B_100900,EL,2017,06 ,,
MIO_M3,4100,B_100900,ES,2017,06 ,,
MIO_M3,4100,B_100900,EU27,2017,06 ,,
MIO_M3,4100,B_100900,EU28,2017,06 ,,
MIO_M3,4100,B_100900,FI,2017,06 ,,
MIO_M3,4100,B_100900,FR,2017,06 ,,
MIO_M3,4100,B_100900,HR,2017,06 ,,
MIO_M3,4100,B_100900,HU,2017,06 ,,
MIO_M3,4100,B_100900,IE,2017,06 ,,
MIO_M3,4100,B_100900,IT,2017,06 ,,
MIO_M3,4100,B_100900,LT,2017,06 ,,
MIO_M3,4100,B_100900,LU,2017,06 ,,
MIO_M3,4100,B_100900,LV,2017,06 ,,
MIO_M3,4100,B_100900,MK,2017,06 ,,
MIO_M3,4100,B_100900,MT,2017,06 ,,
MIO_M3,4100,B_100900,NL,2017,06 ,,
MIO_M3,4100,B_100900,NO,2017,06 ,,
MIO_M3,4100,B_100900,PL,2017,06 ,,
MIO_M3,4100,B_100900,PT,2017,06 ,,
MIO_M3,4100,B_100900,RO,2017,06 ,,
MIO_M3,4100,B_100900,RS,2017,06 ,,
MIO_M3,4100,B_100900,SE,2017,06 ,,
MIO_M3,4100,B_100900,SI,2017,06 ,,
MIO_M3,4100,B_100900,SK,2017,06 ,,
MIO_M3,4100,B_100900,TR,2017,06 ,,
MIO_M3,4100,B_100900,UK,2017,06 ,,
MIO_M3,4100,B_101400,AT,2017,06 ,,
MIO_M3,4100,B_101400,BE,2017,06 ,,
MIO_M3,4100,B_101400,BG,2017,06 ,,
MIO_M3,4100,B_101400,CY,2017,06 ,,
MIO_M3,4100,B_101400,CZ,2017,06 ,,
MIO_M3,4100,B_101400,DE,2017,06 ,,
MIO_M3,4100,B_101400,DK,2017,06 ,,
MIO_M3,4100,B_101400,EA,2017,06 ,,
MIO_M3,4100,B_101400,EE,2017,06 ,,
MIO_M3,4100,B_101400,EL,2017,06 ,,
MIO_M3,4100,B_101400,ES,2017,06 ,,
MIO_M3,4100,B_101400,EU27,2017,06 ,,
MIO_M3,4100,B_101400,EU28,2017,06 ,,
MIO_M3,4100,B_101400,FI,2017,06 ,,
MIO_M3,4100,B_101400,FR,2017,06 ,,
MIO_M3,4100,B_101400,HR,2017,06 ,,
MIO_M3,4100,B_101400,HU,2017,06 ,,
MIO_M3,4100,B_101400,IE,2017,06 ,,
MIO_M3,4100,B_101400,IT,2017,06 ,,
MIO_M3,4100,B_101400,LT,2017,06 ,,
MIO_M3,4100,B_101400,LU,2017,06 ,,
MIO_M3,4100,B_101400,LV,2017,06 ,,
MIO_M3,4100,B_101400,MK,2017,06 ,,
MIO_M3,4100,B_101400,MT,2017,06 ,,
MIO_M3,4100,B_101400,NL,2017,06 ,,
MIO_M3,4100,B_101400,NO,2017,06 ,,
MIO_M3,4100,B_101400,PL,2017,06 ,,
MIO_M3,4100,B_101400,PT,2017,06 ,,
MIO_M3,4100,B_101400,RO,2017,06 ,,
MIO_M3,4100,B_101400,RS,2017,06 ,,
MIO_M3,4100,B_101400,SE,2017,06 ,,
MIO_M3,4100,B_101400,SI,2017,06 ,,
MIO_M3,4100,B_101400,SK,2017,06 ,,
MIO_M3,4100,B_101400,TR,2017,06 ,,
MIO_M3,4100,B_101400,UK,2017,06 ,,
MIO_M3,4100,B_105000,AT,2017,06 ,,
MIO_M3,4100,B_105000,BE,2017,06 ,,
MIO_M3,4100,B_105000,BG,2017,06 ,,
MIO_M3,4100,B_105000,CY,2017,06 ,,
MIO_M3,4100,B_105000,CZ,2017,06 ,,
MIO_M3,4100,B_105000,DE,2017,06 ,,
MIO_M3,4100,B_105000,DK,2017,06 ,,
MIO_M3,4100,B_105000,EA,2017,06 ,,
MIO_M3,4100,B_105000,EE,2017,06 ,,
MIO_M3,4100,B_105000,EL,2017,06 ,,
MIO_M3,4100,B_105000,ES,2017,06 ,,
MIO_M3,4100,B_105000,EU27,2017,06 ,,
MIO_M3,4100,B_105000,EU28,2017,06 ,,
MIO_M3,4100,B_105000,FI,2017,06 ,,
MIO_M3,4100,B_105000,FR,2017,06 ,,
MIO_M3,4100,B_105000,HR,2017,06 ,,
MIO_M3,4100,B_105000,HU,2017,06 ,,
MIO_M3,4100,B_105000,IE,2017,06 ,,
MIO_M3,4100,B_105000,IT,2017,06 ,,
MIO_M3,4100,B_105000,LT,2017,06 ,,
MIO_M3,4100,B_105000,LU,2017,06 ,,
MIO_M3,4100,B_105000,LV,2017,06 ,,
MIO_M3,4100,B_105000,MK,2017,06 ,,
MIO_M3,4100,B_105000,MT,2017,06 ,,
MIO_M3,4100,B_105000,NL,2017,06 ,,
MIO_M3,4100,B_105000,NO,2017,06 ,,
MIO_M3,4100,B_105000,PL,2017,06 ,,
MIO_M3,4100,B_105000,PT,2017,06 ,,
MIO_M3,4100,B_105000,RO,2017,06 ,,
MIO_M3,4100,B_105000,RS,2017,06 ,,
MIO_M3,4100,B_105000,SE,2017,06 ,,
MIO_M3,4100,B_105000,SI,2017,06 ,,
MIO_M3,4100,B_105000,SK,2017,06 ,,
MIO_M3,4100,B_105000,TR,2017,06 ,,
MIO_M3,4100,B_105000,UK,2017,06 ,,
MIO_M3,4100,B_105123,AT,2017,06 ,,
MIO_M3,4100,B_105123,BE,2017,06 ,,
MIO_M3,4100,B_105123,BG,2017,06 ,,
MIO_M3,4100,B_105123,CY,2017,06 ,,
MIO_M3,4100,B_105123,CZ,2017,06 ,,
MIO_M3,4100,B_105123,DE,2017,06 ,,
MIO_M3,4100,B_105123,DK,2017,06 ,,
MIO_M3,4100,B_105123,EA,2017,06 ,,
MIO_M3,4100,B_105123,EE,2017,06 ,,
MIO_M3,4100,B_105123,EL,2017,06 ,,
MIO_M3,4100,B_105123,ES,2017,06 ,,
MIO_M3,4100,B_105123,EU27,2017,06 ,,
MIO_M3,4100,B_105123,EU28,2017,06 ,,
MIO_M3,4100,B_105123,FI,2017,06 ,,
MIO_M3,4100,B_105123,FR,2017,06 ,,
MIO_M3,4100,B_105123,HR,2017,06 ,,
MIO_M3,4100,B_105123,HU,2017,06 ,,
MIO_M3,4100,B_105123,IE,2017,06 ,,
MIO_M3,4100,B_105123,IT,2017,06 ,,
MIO_M3,4100,B_105123,LT,2017,06 ,,
MIO_M3,4100,B_105123,LU,2017,06 ,,
MIO_M3,4100,B_105123,LV,2017,06 ,,
MIO_M3,4100,B_105123,MK,2017,06 ,,
MIO_M3,4100,B_105123,MT,2017,06 ,,
MIO_M3,4100,B_105123,NL,2017,06 ,,
MIO_M3,4100,B_105123,NO,2017,06 ,,
MIO_M3,4100,B_105123,PL,2017,06 ,,
MIO_M3,4100,B_105123,PT,2017,06 ,,
MIO_M3,4100,B_105123,RO,2017,06 ,,
MIO_M3,4100,B_105123,RS,2017,06 ,,
MIO_M3,4100,B_105123,SE,2017,06 ,,
MIO_M3,4100,B_105123,SI,2017,06 ,,
MIO_M3,4100,B_105123,SK,2017,06 ,,
MIO_M3,4100,B_105123,TR,2017,06 ,,
MIO_M3,4100,B_105123,UK,2017,06 ,,
MIO_M3,4100,B_105200,AT,2017,06 ,,
MIO_M3,4100,B_105200,BE,2017,06 ,,
MIO_M3,4100,B_105200,BG,2017,06 ,,
MIO_M3,4100,B_105200,CY,2017,06 ,,
MIO_M3,4100,B_105200,CZ,2017,06 ,,
MIO_M3,4100,B_105200,DE,2017,06 ,,
MIO_M3,4100,B_105200,DK,2017,06 ,,
MIO_M3,4100,B_105200,EA,2017,06 ,,
MIO_M3,4100,B_105200,EE,2017,06 ,,
MIO_M3,4100,B_105200,EL,2017,06 ,,
MIO_M3,4100,B_105200,ES,2017,06 ,,
MIO_M3,4100,B_105200,EU27,2017,06 ,,
MIO_M3,4100,B_105200,EU28,2017,06 ,,
MIO_M3,4100,B_105200,FI,2017,06 ,,
MIO_M3,4100,B_105200,FR,2017,06 ,,
MIO_M3,4100,B_105200,HR,2017,06 ,,
MIO_M3,4100,B_105200,HU,2017,06 ,,
MIO_M3,4100,B_105200,IE,2017,06 ,,
MIO_M3,4100,B_105200,IT,2017,06 ,,
MIO_M3,4100,B_105200,LT,2017,06 ,,
MIO_M3,4100,B_105200,LU,2017,06 ,,
MIO_M3,4100,B_105200,LV,2017,06 ,,
MIO_M3,4100,B_105200,MK,2017,06 ,,
MIO_M3,4100,B_105200,MT,2017,06 ,,
MIO_M3,4100,B_105200,NL,2017,06 ,,
MIO_M3,4100,B_105200,NO,2017,06 ,,
MIO_M3,4100,B_105200,PL,2017,06 ,,
MIO_M3,4100,B_105200,PT,2017,06 ,,
MIO_M3,4100,B_105200,RO,2017,06 ,,
MIO_M3,4100,B_105200,RS,2017,06 ,,
MIO_M3,4100,B_105200,SE,2017,06 ,,
MIO_M3,4100,B_105200,SI,2017,06 ,,
MIO_M3,4100,B_105200,SK,2017,06 ,,
MIO_M3,4100,B_105200,TR,2017,06 ,,
MIO_M3,4100,B_105200,UK,2017,06 ,,
TJ_GCV,4100,10_128101,AT,2017,06 ,,
TJ_GCV,4100,10_128101,BE,2017,06 ,,
TJ_GCV,4100,10_128101,BG,2017,06 ,,
TJ_GCV,4100,10_128101,CY,2017,06 ,,
TJ_GCV,4100,10_128101,CZ,2017,06 ,,
TJ_GCV,4100,10_128101,DE,2017,06 ,,
TJ_GCV,4100,10_128101,DK,2017,06 ,,
TJ_GCV,4100,10_128101,EA,2017,06 ,,
TJ_GCV,4100,10_128101,EE,2017,06 ,,
TJ_GCV,4100,10_128101,EL,2017,06 ,,
TJ_GCV,4100,10_128101,ES,2017,06 ,,
TJ_GCV,4100,10_128101,EU27,2017,06 ,,
TJ_GCV,4100,10_128101,EU28,2017,06 ,,
TJ_GCV,4100,10_128101,FI,2017,06 ,,
TJ_GCV,4100,10_128101,FR,2017,06 ,,
TJ_GCV,4100,10_128101,HR,2017,06 ,,
TJ_GCV,4100,10_128101,HU,2017,06 ,,
TJ_GCV,4100,10_128101,IE,2017,06 ,,
TJ_GCV,4100,10_128101,IS,2017,06 ,,
TJ_GCV,4100,10_128101,IT,2017,06 ,,
TJ_GCV,4100,10_128101,LT,2017,06 ,,
TJ_GCV,4100,10_128101,LU,2017,06 ,,
TJ_GCV,4100,10_128101,LV,2017,06 ,,
TJ_GCV,4100,10_128101,MK,2017,06 ,,
TJ_GCV,4100,10_128101,MT,2017,06 ,,
TJ_GCV,4100,10_128101,NL,2017,06 ,,
TJ_GCV,4100,10_128101,NO,2017,06 ,,
TJ_GCV,4100,10_128101,PL,2017,06 ,,
TJ_GCV,4100,10_128101,PT,2017,06 ,,
TJ_GCV,4100,10_128101,RO,2017,06 ,,
TJ_GCV,4100,10_128101,RS,2017,06 ,,
TJ_GCV,4100,10_128101,SE,2017,06 ,,
TJ_GCV,4100,10_128101,SI,2017,06 ,,
TJ_GCV,4100,10_128101,SK,2017,06 ,,
TJ_GCV,4100,10_128101,TR,2017,06 ,,
TJ_GCV,4100,10_128101,UK,2017,06 ,,
TJ_GCV,4100,10_128201,AT,2017,06 ,,
TJ_GCV,4100,10_128201,BE,2017,06 ,,
TJ_GCV,4100,10_128201,BG,2017,06 ,,
TJ_GCV,4100,10_128201,CY,2017,06 ,,
TJ_GCV,4100,10_128201,CZ,2017,06 ,,
TJ_GCV,4100,10_128201,DE,2017,06 ,,
TJ_GCV,4100,10_128201,DK,2017,06 ,,
TJ_GCV,4100,10_128201,EA,2017,06 ,,
TJ_GCV,4100,10_128201,EE,2017,06 ,,
TJ_GCV,4100,10_128201,EL,2017,06 ,,
TJ_GCV,4100,10_128201,ES,2017,06 ,,
TJ_GCV,4100,10_128201,EU27,2017,06 ,,
TJ_GCV,4100,10_128201,EU28,2017,06 ,,
TJ_GCV,4100,10_128201,FI,2017,06 ,,
TJ_GCV,4100,10_128201,FR,2017,06 ,,
TJ_GCV,4100,10_128201,HR,2017,06 ,,
TJ_GCV,4100,10_128201,HU,2017,06 ,,
TJ_GCV,4100,10_128201,IE,2017,06 ,,
TJ_GCV,4100,10_128201,IS,2017,06 ,,
TJ_GCV,4100,10_128201,IT,2017,06 ,,
TJ_GCV,4100,10_128201,LT,2017,06 ,,
TJ_GCV,4100,10_128201,LU,2017,06 ,,
TJ_GCV,4100,10_128201,LV,2017,06 ,,
TJ_GCV,4100,10_128201,MK,2017,06 ,,
TJ_GCV,4100,10_128201,MT,2017,06 ,,
TJ_GCV,4100,10_128201,NL,2017,06 ,,
TJ_GCV,4100,10_128201,NO,2017,06 ,,
TJ_GCV,4100,10_128201,PL,2017,06 ,,
TJ_GCV,4100,10_128201,PT,2017,06 ,,
TJ_GCV,4100,10_128201,RO,2017,06 ,,
TJ_GCV,4100,10_128201,RS,2017,06 ,,
TJ_GCV,4100,10_128201,SE,2017,06 ,,
TJ_GCV,4100,10_128201,SI,2017,06 ,,
TJ_GCV,4100,10_128201,SK,2017,06 ,,
TJ_GCV,4100,10_128201,TR,2017,06 ,,
TJ_GCV,4100,10_128201,UK,2017,06 ,,
TJ_GCV,4100,B_100100,AT,2017,06 ,,
TJ_GCV,4100,B_100100,BE,2017,06 ,,
TJ_GCV,4100,B_100100,BG,2017,06 ,,
TJ_GCV,4100,B_100100,CY,2017,06 ,,
TJ_GCV,4100,B_100100,CZ,2017,06 ,,
TJ_GCV,4100,B_100100,DE,2017,06 ,,
TJ_GCV,4100,B_100100,DK,2017,06 ,,
TJ_GCV,4100,B_100100,EA,2017,06 ,,
TJ_GCV,4100,B_100100,EE,2017,06 ,,
TJ_GCV,4100,B_100100,EL,2017,06 ,,
TJ_GCV,4100,B_100100,ES,2017,06 ,,
TJ_GCV,4100,B_100100,EU27,2017,06 ,,
TJ_GCV,4100,B_100100,EU28,2017,06 ,,
TJ_GCV,4100,B_100100,FI,2017,06 ,,
TJ_GCV,4100,B_100100,FR,2017,06 ,,
TJ_GCV,4100,B_100100,HR,2017,06 ,,
TJ_GCV,4100,B_100100,HU,2017,06 ,,
TJ_GCV,4100,B_100100,IE,2017,06 ,,
TJ_GCV,4100,B_100100,IS,2017,06 ,,
TJ_GCV,4100,B_100100,IT,2017,06 ,,
TJ_GCV,4100,B_100100,LT,2017,06 ,,
TJ_GCV,4100,B_100100,LU,2017,06 ,,
TJ_GCV,4100,B_100100,LV,2017,06 ,,
TJ_GCV,4100,B_100100,MK,2017,06 ,,
TJ_GCV,4100,B_100100,MT,2017,06 ,,
TJ_GCV,4100,B_100100,NL,2017,06 ,,
TJ_GCV,4100,B_100100,NO,2017,06 ,,
TJ_GCV,4100,B_100100,PL,2017,06 ,,
TJ_GCV,4100,B_100100,PT,2017,06 ,,
TJ_GCV,4100,B_100100,RO,2017,06 ,,
TJ_GCV,4100,B_100100,RS,2017,06 ,,
TJ_GCV,4100,B_100100,SE,2017,06 ,,
TJ_GCV,4100,B_100100,SI,2017,06 ,,
TJ_GCV,4100,B_100100,SK,2017,06 ,,
TJ_GCV,4100,B_100100,TR,2017,06 ,,
TJ_GCV,4100,B_100100,UK,2017,06 ,,
TJ_GCV,4100,B_100300,AT,2017,06 ,,
TJ_GCV,4100,B_100300,BE,2017,06 ,,
TJ_GCV,4100,B_100300,BG,2017,06 ,,
TJ_GCV,4100,B_100300,CY,2017,06 ,,
TJ_GCV,4100,B_100300,CZ,2017,06 ,,
TJ_GCV,4100,B_100300,DE,2017,06 ,,
TJ_GCV,4100,B_100300,DK,2017,06 ,,
TJ_GCV,4100,B_100300,EA,2017,06 ,,
TJ_GCV,4100,B_100300,EE,2017,06 ,,
TJ_GCV,4100,B_100300,EL,2017,06 ,,
TJ_GCV,4100,B_100300,ES,2017,06 ,,
TJ_GCV,4100,B_100300,EU27,2017,06 ,,
TJ_GCV,4100,B_100300,EU28,2017,06 ,,
TJ_GCV,4100,B_100300,FI,2017,06 ,,
TJ_GCV,4100,B_100300,FR,2017,06 ,,
TJ_GCV,4100,B_100300,HR,2017,06 ,,
TJ_GCV,4100,B_100300,HU,2017,06 ,,
TJ_GCV,4100,B_100300,IE,2017,06 ,,
